leakage,integration_cost,p_modular,p_withholding,p_ownership,mean_context_use
0.71666667,0.28500000,0.03920000,0.00290000,0.95790000,0.99920202
0.73333333,0.28500000,0.03450000,0.00300000,0.96250000,0.99914109
0.75000000,0.28500000,0.03070000,0.00270000,0.96660000,0.99923538
0.76666667,0.28500000,0.02810000,0.00250000,0.96940000,0.99920998
0.78333333,0.28500000,0.02420000,0.00220000,0.97360000,0.99925249
0.80000000,0.28500000,0.02050000,0.00230000,0.97720000,0.99929434
0.81666667,0.28500000,0.01770000,0.00210000,0.98020000,0.99930800
0.83333333,0.28500000,0.01600000,0.00190000,0.98210000,0.99933758
0.85000000,0.28500000,0.01400000,0.00150000,0.98450000,0.99935268
0.86666667,0.28500000,0.01280000,0.00130000,0.98590000,0.99937176
0.88333333,0.28500000,0.01040000,0.00130000,0.98830000,0.99936640
0.90000000,0.28500000,0.00920000,0.00120000,0.98960000,0.99936417
0.91666667,0.28500000,0.00840000,0.00100000,0.99060000,0.99938075
0.93333333,0.28500000,0.00730000,0.00090000,0.99180000,0.99946111
0.95000000,0.28500000,0.00640000,0.00090000,0.99270000,0.99944546
0.96666667,0.28500000,0.00540000,0.00090000,0.99370000,0.99942813
0.98333333,0.28500000,0.00480000,0.00090000,0.99430000,0.99941080
1.00000000,0.28500000,0.00400000,0.00100000,0.99500000,0.99939289
0.00000000,0.30000000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.30000000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.30000000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.30000000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.30000000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.30000000,0.99990000,0.00000000,0.00010000,1.00000000
0.10000000,0.30000000,0.99960000,0.00000000,0.00040000,1.00000000
0.11666667,0.30000000,0.99820000,0.00000000,0.00180000,1.00000000
0.13333333,0.30000000,0.99590000,0.00000000,0.00410000,1.00000000
0.15000000,0.30000000,0.99150000,0.00000000,0.00850000,1.00000000
0.16666667,0.30000000,0.98250000,0.00000000,0.01750000,1.00000000
0.18333333,0.30000000,0.96910000,0.00000000,0.03090000,1.00000000
0.20000000,0.30000000,0.95140000,0.00000000,0.04860000,1.00000000
0.21666667,0.30000000,0.92650000,0.00000000,0.07350000,1.00000000
0.23333333,0.30000000,0.89560000,0.00030000,0.10410000,0.99998490
0.25000000,0.30000000,0.85920000,0.00040000,0.14040000,0.99996766
0.26666667,0.30000000,0.81900000,0.00050000,0.18050000,0.99994454
0.28333333,0.30000000,0.77270000,0.00070000,0.22660000,0.99991074
0.30000000,0.30000000,0.72820000,0.00110000,0.27070000,0.99984556
0.31666667,0.30000000,0.67880000,0.00130000,0.31990000,0.99981121
0.33333333,0.30000000,0.63260000,0.00150000,0.36590000,0.99982757
0.35000000,0.30000000,0.58180000,0.00160000,0.41660000,0.99978807
0.36666667,0.30000000,0.53350000,0.00170000,0.46480000,0.99970959
0.38333333,0.30000000,0.48820000,0.00180000,0.51000000,0.99968986
0.40000000,0.30000000,0.44430000,0.00240000,0.55330000,0.99957937
0.41666667,0.30000000,0.40460000,0.00260000,0.59280000,0.99955718
0.43333333,0.30000000,0.36630000,0.00260000,0.63110000,0.99958623
0.45000000,0.30000000,0.32950000,0.00350000,0.66700000,0.99942317
0.46666667,0.30000000,0.30030000,0.00330000,0.69640000,0.99932335
0.48333333,0.30000000,0.26910000,0.00350000,0.72740000,0.99931054
0.50000000,0.30000000,0.23950000,0.00480000,0.75570000,0.99923999
0.51666667,0.30000000,0.21320000,0.00480000,0.78200000,0.99913670
0.53333333,0.30000000,0.18810000,0.00510000,0.80680000,0.99898949
0.55000000,0.30000000,0.16910000,0.00480000,0.82610000,0.99888976
0.56666667,0.30000000,0.14950000,0.00430000,0.84620000,0.99898232
0.58333333,0.30000000,0.13390000,0.00440000,0.86170000,0.99893301
0.60000000,0.30000000,0.11880000,0.00390000,0.87730000,0.99897637
0.61666667,0.30000000,0.10390000,0.00440000,0.89170000,0.99895379
0.63333333,0.30000000,0.09170000,0.00450000,0.90380000,0.99888732
0.65000000,0.30000000,0.08160000,0.00480000,0.91360000,0.99886323
0.66666667,0.30000000,0.07220000,0.00480000,0.92300000,0.99883225
0.68333333,0.30000000,0.06370000,0.00530000,0.93100000,0.99868553
0.70000000,0.30000000,0.05430000,0.00550000,0.94020000,0.99866583
0.71666667,0.30000000,0.04840000,0.00510000,0.94650000,0.99857156
0.73333333,0.30000000,0.04390000,0.00520000,0.95090000,0.99854036
0.75000000,0.30000000,0.03910000,0.00450000,0.95640000,0.99862555
0.76666667,0.30000000,0.03510000,0.00410000,0.96080000,0.99857661
0.78333333,0.30000000,0.03210000,0.00370000,0.96420000,0.99864620
0.80000000,0.30000000,0.02840000,0.00410000,0.96750000,0.99855900
0.81666667,0.30000000,0.02430000,0.00400000,0.97170000,0.99858098
0.83333333,0.30000000,0.02160000,0.00340000,0.97500000,0.99863582
0.85000000,0.30000000,0.01900000,0.00300000,0.97800000,0.99865598
0.86666667,0.30000000,0.01690000,0.00290000,0.98020000,0.99861586
0.88333333,0.30000000,0.01480000,0.00310000,0.98210000,0.99857647
0.90000000,0.30000000,0.01340000,0.00280000,0.98380000,0.99855186
0.91666667,0.30000000,0.01210000,0.00220000,0.98570000,0.99863622
0.93333333,0.30000000,0.00980000,0.00220000,0.98800000,0.99861187
0.95000000,0.30000000,0.00900000,0.00210000,0.98890000,0.99868686
0.96666667,0.30000000,0.00820000,0.00180000,0.99000000,0.99876323
0.98333333,0.30000000,0.00720000,0.00180000,0.99100000,0.99873463
1.00000000,0.30000000,0.00630000,0.00170000,0.99200000,0.99876621
0.00000000,0.31500000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.31500000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.31500000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.31500000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.31500000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.31500000,0.99990000,0.00000000,0.00010000,1.00000000
0.10000000,0.31500000,0.99980000,0.00000000,0.00020000,1.00000000
0.11666667,0.31500000,0.99880000,0.00000000,0.00120000,1.00000000
0.13333333,0.31500000,0.99700000,0.00000000,0.00300000,1.00000000
0.15000000,0.31500000,0.99380000,0.00000000,0.00620000,1.00000000
0.16666667,0.31500000,0.98700000,0.00000000,0.01300000,1.00000000
0.18333333,0.31500000,0.97750000,0.00000000,0.02250000,1.00000000
0.20000000,0.31500000,0.96210000,0.00000000,0.03790000,1.00000000
0.21666667,0.31500000,0.94180000,0.00000000,0.05820000,1.00000000
0.23333333,0.31500000,0.91850000,0.00040000,0.08110000,0.99998442
0.25000000,0.31500000,0.88590000,0.00050000,0.11360000,0.99995461
0.26666667,0.31500000,0.84980000,0.00080000,0.14940000,0.99991854
0.28333333,0.31500000,0.80890000,0.00100000,0.19010000,0.99988380
0.30000000,0.31500000,0.76500000,0.00130000,0.23370000,0.99980777
0.31666667,0.31500000,0.72230000,0.00170000,0.27600000,0.99975977
0.33333333,0.31500000,0.67560000,0.00230000,0.32210000,0.99968911
0.35000000,0.31500000,0.63200000,0.00220000,0.36580000,0.99963533
0.36666667,0.31500000,0.58360000,0.00250000,0.41390000,0.99955684
0.38333333,0.31500000,0.53790000,0.00250000,0.45960000,0.99957835
0.40000000,0.31500000,0.49350000,0.00300000,0.50350000,0.99945787
0.41666667,0.31500000,0.45160000,0.00360000,0.54480000,0.99940251
0.43333333,0.31500000,0.41270000,0.00420000,0.58310000,0.99927474
0.45000000,0.31500000,0.37580000,0.00440000,0.61980000,0.99915902
0.46666667,0.31500000,0.34110000,0.00450000,0.65440000,0.99909585
0.48333333,0.31500000,0.30890000,0.00530000,0.68580000,0.99895272
0.50000000,0.31500000,0.28060000,0.00630000,0.71310000,0.99883464
0.51666667,0.31500000,0.24960000,0.00690000,0.74350000,0.99873779
0.53333333,0.31500000,0.22470000,0.00720000,0.76810000,0.99855521
0.55000000,0.31500000,0.20100000,0.00670000,0.79230000,0.99844014
0.56666667,0.31500000,0.17870000,0.00640000,0.81490000,0.99844690
0.58333333,0.31500000,0.16090000,0.00680000,0.83230000,0.99827317
0.60000000,0.31500000,0.14360000,0.00610000,0.85030000,0.99843004
0.61666667,0.31500000,0.12810000,0.00650000,0.86540000,0.99827053
0.63333333,0.31500000,0.11340000,0.00670000,0.87990000,0.99834943
0.65000000,0.31500000,0.09940000,0.00750000,0.89310000,0.99821184
0.66666667,0.31500000,0.08840000,0.00710000,0.90450000,0.99819141
0.68333333,0.31500000,0.07940000,0.00720000,0.91340000,0.99809383
0.70000000,0.31500000,0.06990000,0.00780000,0.92230000,0.99812306
0.71666667,0.31500000,0.06230000,0.00730000,0.93040000,0.99802697
0.73333333,0.31500000,0.05370000,0.00710000,0.93920000,0.99799524
0.75000000,0.31500000,0.04800000,0.00710000,0.94490000,0.99783375
0.76666667,0.31500000,0.04400000,0.00670000,0.94930000,0.99774104
0.78333333,0.31500000,0.03960000,0.00590000,0.95450000,0.99776450
0.80000000,0.31500000,0.03560000,0.00600000,0.95840000,0.99781573
0.81666667,0.31500000,0.03160000,0.00590000,0.96250000,0.99779700
0.83333333,0.31500000,0.02870000,0.00540000,0.96590000,0.99769394
0.85000000,0.31500000,0.02600000,0.00540000,0.96860000,0.99763563
0.86666667,0.31500000,0.02260000,0.00520000,0.97220000,0.99759260
0.88333333,0.31500000,0.01980000,0.00500000,0.97520000,0.99756764
0.90000000,0.31500000,0.01720000,0.00440000,0.97840000,0.99762721
0.91666667,0.31500000,0.01580000,0.00420000,0.98000000,0.99762875
0.93333333,0.31500000,0.01380000,0.00430000,0.98190000,0.99755297
0.95000000,0.31500000,0.01270000,0.00410000,0.98320000,0.99763160
0.96666667,0.31500000,0.01090000,0.00360000,0.98550000,0.99763892
0.98333333,0.31500000,0.00950000,0.00310000,0.98740000,0.99769577
1.00000000,0.31500000,0.00860000,0.00330000,0.98810000,0.99764631
0.00000000,0.33000000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.33000000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.33000000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.33000000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.33000000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.33000000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.33000000,0.99990000,0.00000000,0.00010000,1.00000000
0.11666667,0.33000000,0.99930000,0.00000000,0.00070000,1.00000000
0.13333333,0.33000000,0.99760000,0.00000000,0.00240000,1.00000000
0.15000000,0.33000000,0.99500000,0.00000000,0.00500000,1.00000000
0.16666667,0.33000000,0.99070000,0.00000000,0.00930000,1.00000000
0.18333333,0.33000000,0.98250000,0.00000000,0.01750000,1.00000000
0.20000000,0.33000000,0.97070000,0.00000000,0.02930000,1.00000000
0.21666667,0.33000000,0.95540000,0.00000000,0.04460000,1.00000000
0.23333333,0.33000000,0.93290000,0.00040000,0.06670000,0.99998442
0.25000000,0.33000000,0.90810000,0.00060000,0.09130000,0.99995383
0.26666667,0.33000000,0.87560000,0.00080000,0.12360000,0.99991854
0.28333333,0.33000000,0.84100000,0.00160000,0.15740000,0.99982092
0.30000000,0.33000000,0.79970000,0.00190000,0.19840000,0.99977177
0.31666667,0.33000000,0.75900000,0.00210000,0.23890000,0.99969573
0.33333333,0.33000000,0.71680000,0.00320000,0.28000000,0.99958905
0.35000000,0.33000000,0.67380000,0.00310000,0.32310000,0.99945117
0.36666667,0.33000000,0.63120000,0.00340000,0.36540000,0.99935241
0.38333333,0.33000000,0.58430000,0.00410000,0.41160000,0.99929583
0.40000000,0.33000000,0.54060000,0.00400000,0.45540000,0.99926466
0.41666667,0.33000000,0.49750000,0.00440000,0.49810000,0.99911909
0.43333333,0.33000000,0.45790000,0.00550000,0.53660000,0.99896120
0.45000000,0.33000000,0.41900000,0.00630000,0.57470000,0.99873290
0.46666667,0.33000000,0.38480000,0.00620000,0.60900000,0.99858368
0.48333333,0.33000000,0.35090000,0.00710000,0.64200000,0.99844281
0.50000000,0.33000000,0.31710000,0.00800000,0.67490000,0.99836426
0.51666667,0.33000000,0.29040000,0.00900000,0.70060000,0.99809115
0.53333333,0.33000000,0.26120000,0.00930000,0.72950000,0.99791730
0.55000000,0.33000000,0.23560000,0.00970000,0.75470000,0.99778482
0.56666667,0.33000000,0.21290000,0.00900000,0.77810000,0.99772662
0.58333333,0.33000000,0.18920000,0.00910000,0.80170000,0.99756599
0.60000000,0.33000000,0.17180000,0.00870000,0.81950000,0.99753554
0.61666667,0.33000000,0.15320000,0.00930000,0.83750000,0.99740084
0.63333333,0.33000000,0.13710000,0.00990000,0.85300000,0.99727139
0.65000000,0.33000000,0.12110000,0.01100000,0.86790000,0.99711298
0.66666667,0.33000000,0.10810000,0.01050000,0.88140000,0.99723990
0.68333333,0.33000000,0.09490000,0.01080000,0.89430000,0.99713646
0.70000000,0.33000000,0.08430000,0.01070000,0.90500000,0.99699470
0.71666667,0.33000000,0.07710000,0.01030000,0.91260000,0.99689976
0.73333333,0.33000000,0.06800000,0.01070000,0.92130000,0.99676605
0.75000000,0.33000000,0.06040000,0.01070000,0.92890000,0.99658768
0.76666667,0.33000000,0.05370000,0.00970000,0.93660000,0.99655316
0.78333333,0.33000000,0.04840000,0.00860000,0.94300000,0.99659603
0.80000000,0.33000000,0.04370000,0.00930000,0.94700000,0.99640768
0.81666667,0.33000000,0.03890000,0.00930000,0.95180000,0.99634980
0.83333333,0.33000000,0.03560000,0.00820000,0.95620000,0.99635948
0.85000000,0.33000000,0.03200000,0.00770000,0.96030000,0.99636949
0.86666667,0.33000000,0.02880000,0.00740000,0.96380000,0.99636734
0.88333333,0.33000000,0.02630000,0.00770000,0.96600000,0.99621929
0.90000000,0.33000000,0.02280000,0.00730000,0.96990000,0.99624585
0.91666667,0.33000000,0.02040000,0.00710000,0.97250000,0.99615360
0.93333333,0.33000000,0.01810000,0.00660000,0.97530000,0.99617538
0.95000000,0.33000000,0.01590000,0.00670000,0.97740000,0.99620101
0.96666667,0.33000000,0.01430000,0.00640000,0.97930000,0.99615693
0.98333333,0.33000000,0.01300000,0.00590000,0.98110000,0.99624794
1.00000000,0.33000000,0.01180000,0.00600000,0.98220000,0.99621953
0.00000000,0.34500000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.34500000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.34500000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.34500000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.34500000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.34500000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.34500000,0.99990000,0.00000000,0.00010000,1.00000000
0.11666667,0.34500000,0.99960000,0.00000000,0.00040000,1.00000000
0.13333333,0.34500000,0.99840000,0.00000000,0.00160000,1.00000000
0.15000000,0.34500000,0.99630000,0.00000000,0.00370000,1.00000000
0.16666667,0.34500000,0.99320000,0.00000000,0.00680000,1.00000000
0.18333333,0.34500000,0.98690000,0.00000000,0.01310000,1.00000000
0.20000000,0.34500000,0.97800000,0.00000000,0.02200000,1.00000000
0.21666667,0.34500000,0.96460000,0.00010000,0.03530000,0.99999260
0.23333333,0.34500000,0.94670000,0.00040000,0.05290000,0.99998442
0.25000000,0.34500000,0.92510000,0.00070000,0.07420000,0.99994458
0.26666667,0.34500000,0.89820000,0.00110000,0.10070000,0.99988299
0.28333333,0.34500000,0.86650000,0.00170000,0.13180000,0.99981750
0.30000000,0.34500000,0.83140000,0.00240000,0.16620000,0.99967408
0.31666667,0.34500000,0.79240000,0.00300000,0.20460000,0.99956995
0.33333333,0.34500000,0.75320000,0.00370000,0.24310000,0.99946552
0.35000000,0.34500000,0.71280000,0.00420000,0.28300000,0.99932178
0.36666667,0.34500000,0.67000000,0.00460000,0.32540000,0.99917775
0.38333333,0.34500000,0.62950000,0.00530000,0.36520000,0.99898654
0.40000000,0.34500000,0.58520000,0.00600000,0.40880000,0.99889550
0.41666667,0.34500000,0.54310000,0.00620000,0.45070000,0.99886867
0.43333333,0.34500000,0.50070000,0.00660000,0.49270000,0.99878472
0.45000000,0.34500000,0.46300000,0.00760000,0.52940000,0.99852759
0.46666667,0.34500000,0.42480000,0.00820000,0.56700000,0.99831920
0.48333333,0.34500000,0.39050000,0.00890000,0.60060000,0.99812659
0.50000000,0.34500000,0.35680000,0.01040000,0.63280000,0.99787184
0.51666667,0.34500000,0.32450000,0.01130000,0.66420000,0.99764308
0.53333333,0.34500000,0.29750000,0.01230000,0.69020000,0.99725560
0.55000000,0.34500000,0.27100000,0.01240000,0.71660000,0.99724386
0.56666667,0.34500000,0.24350000,0.01270000,0.74380000,0.99694166
0.58333333,0.34500000,0.22080000,0.01350000,0.76570000,0.99660843
0.60000000,0.34500000,0.20080000,0.01230000,0.78690000,0.99666266
0.61666667,0.34500000,0.17830000,0.01270000,0.80900000,0.99638782
0.63333333,0.34500000,0.16150000,0.01280000,0.82570000,0.99634924
0.65000000,0.34500000,0.14280000,0.01430000,0.84290000,0.99624893
0.66666667,0.34500000,0.12930000,0.01440000,0.85630000,0.99601727
0.68333333,0.34500000,0.11510000,0.01500000,0.86990000,0.99595106
0.70000000,0.34500000,0.10270000,0.01570000,0.88160000,0.99565588
0.71666667,0.34500000,0.09120000,0.01470000,0.89410000,0.99556626
0.73333333,0.34500000,0.08110000,0.01440000,0.90450000,0.99552527
0.75000000,0.34500000,0.07420000,0.01420000,0.91160000,0.99535465
0.76666667,0.34500000,0.06650000,0.01360000,0.91990000,0.99515213
0.78333333,0.34500000,0.05980000,0.01250000,0.92770000,0.99523823
0.80000000,0.34500000,0.05240000,0.01260000,0.93500000,0.99523469
0.81666667,0.34500000,0.04670000,0.01240000,0.94090000,0.99517116
0.83333333,0.34500000,0.04310000,0.01140000,0.94550000,0.99519811
0.85000000,0.34500000,0.03910000,0.01120000,0.94970000,0.99504902
0.86666667,0.34500000,0.03510000,0.01100000,0.95390000,0.99503858
0.88333333,0.34500000,0.03150000,0.01080000,0.95770000,0.99496026
0.90000000,0.34500000,0.02940000,0.01020000,0.96040000,0.99498435
0.91666667,0.34500000,0.02630000,0.00970000,0.96400000,0.99496441
0.93333333,0.34500000,0.02350000,0.00940000,0.96710000,0.99495466
0.95000000,0.34500000,0.02030000,0.00950000,0.97020000,0.99489435
0.96666667,0.34500000,0.01860000,0.00900000,0.97240000,0.99491781
0.98333333,0.34500000,0.01610000,0.00850000,0.97540000,0.99487534
1.00000000,0.34500000,0.01460000,0.00850000,0.97690000,0.99479606
0.00000000,0.36000000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.36000000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.36000000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.36000000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.36000000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.36000000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.36000000,0.99990000,0.00000000,0.00010000,1.00000000
0.11666667,0.36000000,0.99970000,0.00000000,0.00030000,1.00000000
0.13333333,0.36000000,0.99880000,0.00000000,0.00120000,1.00000000
0.15000000,0.36000000,0.99730000,0.00000000,0.00270000,1.00000000
0.16666667,0.36000000,0.99450000,0.00000000,0.00550000,1.00000000
0.18333333,0.36000000,0.99010000,0.00000000,0.00990000,1.00000000
0.20000000,0.36000000,0.98250000,0.00000000,0.01750000,1.00000000
0.21666667,0.36000000,0.97200000,0.00010000,0.02790000,0.99999260
0.23333333,0.36000000,0.95740000,0.00060000,0.04200000,0.99995852
0.25000000,0.36000000,0.93830000,0.00070000,0.06100000,0.99994458
0.26666667,0.36000000,0.91760000,0.00130000,0.08110000,0.99985599
0.28333333,0.36000000,0.88860000,0.00200000,0.10940000,0.99976706
0.30000000,0.36000000,0.85700000,0.00260000,0.14040000,0.99966092
0.31666667,0.36000000,0.82380000,0.00370000,0.17250000,0.99945708
0.33333333,0.36000000,0.78540000,0.00460000,0.21000000,0.99930485
0.35000000,0.36000000,0.74810000,0.00500000,0.24690000,0.99917103
0.36666667,0.36000000,0.70780000,0.00630000,0.28590000,0.99891551
